game_play_id,game_id,game,round,phase,season_code,quarter,type,number_of_play,team_id,player_id,play_type,player,team,dorsal,minute,marker_time,points_a,points_b,comment,play_info
2007_001_002,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,2,BAS,PCBX,3FGM,"PRIGIONI, PABLO",BASKONIA,5,1,09:00,0,3,,Three Pointer (1/1 -  3 pt)
2007_001_003,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,3,BAS,PCBY,AS,"SPLITTER, TIAGO",BASKONIA,21,1,09:00,0,0,,Assist (1)
2007_001_004,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,4,OLY,PTFV,2FGA,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,1,09:00,0,0,,Missed Two Pointer (0/1 -  0 pt)
2007_001_005,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,5,BAS,PJZJ,D,"TELETOVIC, MIRZA",BASKONIA,12,1,09:00,0,0,,Def Rebound (1)
2007_001_006,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,6,BAS,PCBY,TO,"SPLITTER, TIAGO",BASKONIA,21,1,09:00,0,0,,Turnover (1)
2007_001_007,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,7,OLY,PCBV,ST,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,1,09:00,0,0,,Steal (1)
2007_001_008,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,8,OLY,PCBV,2FGM,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,1,09:00,2,3,,Two Pointer (1/1 -  2 pt)
2007_001_010,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,10,BAS,PCBY,2FGM,"SPLITTER, TIAGO",BASKONIA,21,2,08:00,2,5,,Two Pointer (1/1 -  2 pt)
2007_001_011,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,11,BAS,PCBX,AS,"PRIGIONI, PABLO",BASKONIA,5,2,08:00,0,0,,Assist (1)
2007_001_012,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,12,OLY,P000126,2FGA,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,2,08:00,0,0,,Missed Two Pointer (0/1 -  0 pt)
2007_001_013,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,13,BAS,PCBY,D,"SPLITTER, TIAGO",BASKONIA,21,2,08:00,0,0,,Def Rebound (1)
2007_001_014,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,14,BAS,PANB,2FGA,"RAKOCEVIC, IGOR",BASKONIA,8,2,08:00,0,0,,Missed Two Pointer (0/1 -  0 pt)
2007_001_015,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,15,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,2,08:00,0,0,,Def Rebound (1)
2007_001_016,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,16,OLY,P000126,2FGAB,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,2,08:00,0,0,,Missed Two Pointer (0/2 -  0 pt)
2007_001_017,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,17,OLY,P000126,AG,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,2,08:00,0,0,,Shot Rejected (1)
2007_001_018,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,18,BAS,PJZJ,FV,"TELETOVIC, MIRZA",BASKONIA,12,2,08:00,0,0,,Block (1)
2007_001_019,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,19,BAS,PCBX,D,"PRIGIONI, PABLO",BASKONIA,5,2,08:00,0,0,,Def Rebound (1)
2007_001_020,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,20,BAS,PCBX,TO,"PRIGIONI, PABLO",BASKONIA,5,2,08:00,0,0,,Turnover (1)
2007_001_021,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,21,OLY,PCRR,ST,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,2,08:00,0,0,,Steal (1)
2007_001_022,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,22,OLY,PCBV,2FGM,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,2,08:00,4,5,,Two Pointer (2/2 -  4 pt)
2007_001_023,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,23,OLY,PCRR,AS,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,2,08:00,0,0,,Assist (1)
2007_001_025,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,25,BAS,PCBX,3FGA,"PRIGIONI, PABLO",BASKONIA,5,3,07:00,0,0,,Missed Three Pointer (1/2 -  3 pt)
2007_001_026,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,26,OLY,PCBV,D,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,3,07:00,0,0,,Def Rebound (1)
2007_001_027,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,27,OLY,P000126,2FGM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,3,07:00,6,5,,Two Pointer (1/3 -  2 pt)
2007_001_028,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,28,OLY,PAQU,AS,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,3,07:00,0,0,,Assist (1)
2007_001_029,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,29,BAS,PJZJ,TO,"TELETOVIC, MIRZA",BASKONIA,12,3,07:00,0,0,,Turnover (1)
2007_001_030,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,30,OLY,PAQU,ST,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,3,07:00,0,0,,Steal (1)
2007_001_032,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,32,OLY,PAQU,2FGA,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,4,06:00,0,0,,Missed Two Pointer (0/1 -  0 pt)
2007_001_033,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,33,OLY,P000126,O,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,4,06:00,0,0,,Off Rebound (1)
2007_001_034,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,34,OLY,PCRR,3FGA,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,4,06:00,0,0,,Missed Three Pointer (0/1 -  0 pt)
2007_001_035,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,35,BAS,PANB,3FGM,"RAKOCEVIC, IGOR",BASKONIA,8,4,06:00,6,8,,Three Pointer (1/1 -  3 pt)
2007_001_036,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,36,OLY,PCBV,2FGA,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,4,06:00,0,0,,Missed Two Pointer (2/3 -  4 pt)
2007_001_037,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,37,OLY,PCBV,O,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,4,06:00,0,0,,Off Rebound (1)
2007_001_038,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,38,OLY,PTFV,3FGA,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,4,06:00,0,0,,Missed Three Pointer (0/1 -  0 pt)
2007_001_039,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,39,OLY,PCRR,O,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,4,06:00,0,0,,Off Rebound (1)
2007_001_040,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,40,OLY,PCRR,RV,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,4,06:00,0,0,,Foul Drawn (1)
2007_001_042,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,42,BAS,PCBY,CM,"SPLITTER, TIAGO",BASKONIA,21,5,05:00,0,0,,Foul (1)
2007_001_043,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,43,OLY,PTFW,IN,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,5,05:00,0,0,,In
2007_001_044,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,44,OLY,P000126,OUT,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,5,05:00,0,0,,Out
2007_001_045,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,45,OLY,PCBV,2FGM,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,5,05:00,8,8,,Two Pointer (3/4 -  6 pt)
2007_001_046,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,46,OLY,PAQU,AS,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,5,05:00,0,0,,Assist (2)
2007_001_047,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,47,OLY,PTFV,D,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,5,05:00,0,0,,Def Rebound (1)
2007_001_048,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,48,BAS,PANB,2FGA,"RAKOCEVIC, IGOR",BASKONIA,8,5,05:00,0,0,,Missed Two Pointer (0/2 -  3 pt)
2007_001_049,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,49,BAS,PCBY,D,"SPLITTER, TIAGO",BASKONIA,21,5,05:00,0,0,,Def Rebound (2)
2007_001_050,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,50,OLY,PCRR,2FGA,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,5,05:00,0,0,,Missed Two Pointer (0/1 -  0 pt)
2007_001_051,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,51,BAS,PJZJ,3FGM,"TELETOVIC, MIRZA",BASKONIA,12,5,05:00,8,11,,Three Pointer (1/1 -  3 pt)
2007_001_052,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,52,BAS,PCBY,AS,"SPLITTER, TIAGO",BASKONIA,21,5,05:00,0,0,,Assist (2)
2007_001_053,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,53,OLY,PTFV,3FGM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,5,05:00,11,11,,Three Pointer (1/2 -  3 pt)
2007_001_054,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,54,OLY,PCBV,AS,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,5,05:00,0,0,,Assist (1)
2007_001_056,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,56,BAS,PJZJ,2FGA,"TELETOVIC, MIRZA",BASKONIA,12,6,04:00,0,0,,Missed Two Pointer (0/1 -  3 pt)
2007_001_057,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,57,BAS,PCBY,O,"SPLITTER, TIAGO",BASKONIA,21,6,04:00,0,0,,Off Rebound (1)
2007_001_058,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,58,BAS,PCBY,2FGAB,"SPLITTER, TIAGO",BASKONIA,21,6,04:00,0,0,,Missed Two Pointer (1/2 -  2 pt)
2007_001_059,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,59,BAS,PCBY,AG,"SPLITTER, TIAGO",BASKONIA,21,6,04:00,0,0,,Shot Rejected (1)
2007_001_060,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,60,BAS,PCBY,O,"SPLITTER, TIAGO",BASKONIA,21,6,04:00,0,0,,Off Rebound (2)
2007_001_061,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,61,BAS,PJWO,3FGA,"MICKEAL, PETE",BASKONIA,33,6,04:00,0,0,,Missed Three Pointer (0/1 -  0 pt)
2007_001_062,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,62,BAS,PCBX,O,"PRIGIONI, PABLO",BASKONIA,5,6,04:00,0,0,,Off Rebound (1)
2007_001_063,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,63,BAS,PCBY,2FGM,"SPLITTER, TIAGO",BASKONIA,21,6,04:00,11,13,,Two Pointer (2/3 -  4 pt)
2007_001_064,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,64,OLY,PTFW,FV,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,6,04:00,0,0,,Block (1)
2007_001_065,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,65,OLY,PCRR,2FGM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,6,04:00,13,13,,Two Pointer (1/2 -  2 pt)
2007_001_066,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,66,BAS,PJZJ,3FGA,"TELETOVIC, MIRZA",BASKONIA,12,6,04:00,0,0,,Missed Three Pointer (1/2 -  3 pt)
2007_001_067,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,67,BAS,PCBX,CM,"PRIGIONI, PABLO",BASKONIA,5,6,04:00,0,0,,Foul (1)
2007_001_068,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,68,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,6,04:00,0,0,,Def Rebound (2)
2007_001_070,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,70,OLY,PAQU,RV,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,6,04:00,0,0,,Foul Drawn (1)
2007_001_072,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,72,OLY,PCBV,2FGA,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,7,03:00,0,0,,Missed Two Pointer (3/5 -  6 pt)
2007_001_073,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,73,BAS,PJZJ,RV,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Foul Drawn (1)
2007_001_074,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,74,OLY,PTFW,CM,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,7,03:00,0,0,,Foul (1)
2007_001_075,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,75,BAS,PJZJ,2FGA,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Missed Two Pointer (0/2 -  3 pt)
2007_001_076,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,76,BAS,PJZJ,2FGAB,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Missed Two Pointer (0/3 -  3 pt)
2007_001_077,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,77,BAS,PJZJ,AG,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Shot Rejected (1)
2007_001_078,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,78,BAS,PJZJ,ST,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Steal (1)
2007_001_079,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,79,BAS,PANB,2FGA,"RAKOCEVIC, IGOR",BASKONIA,8,7,03:00,0,0,,Missed Two Pointer (0/3 -  3 pt)
2007_001_080,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,80,BAS,PJZJ,O,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Off Rebound (1)
2007_001_081,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,81,BAS,PJZJ,2FGA,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Missed Two Pointer (0/4 -  3 pt)
2007_001_082,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,82,BAS,PJZJ,O,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Off Rebound (2)
2007_001_084,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,84,BAS,PJZJ,O,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Off Rebound (3)
2007_001_085,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,85,BAS,PJZJ,2FGA,"TELETOVIC, MIRZA",BASKONIA,12,7,03:00,0,0,,Missed Two Pointer (0/5 -  3 pt)
2007_001_086,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,86,BAS,PJWO,2FGA,"MICKEAL, PETE",BASKONIA,33,7,03:00,0,0,,Missed Two Pointer (0/1 -  0 pt)
2007_001_087,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,87,OLY,PAQU,FV,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,7,03:00,0,0,,Block (1)
2007_001_088,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,88,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,7,03:00,0,0,,Def Rebound (3)
2007_001_089,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,89,OLY,PTFV,TO,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,7,03:00,0,0,,Turnover (1)
2007_001_090,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,90,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,7,03:00,0,0,,Def Rebound (4)
2007_001_091,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,91,OLY,PCBV,RV,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,7,03:00,0,0,,Foul Drawn (1)
2007_001_093,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,93,BAS,PCBX,OUT,"PRIGIONI, PABLO",BASKONIA,5,8,02:00,0,0,,Out
2007_001_094,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,94,BAS,PAFP,IN,"PLANINIC, ZORAN",BASKONIA,10,8,02:00,0,0,,In
2007_001_095,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,95,OLY,PAQU,OUT,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,8,02:00,0,0,,Out
2007_001_096,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,96,OLY,PAMM,IN,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,8,02:00,0,0,,In
2007_001_097,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,97,OLY,PCBV,FTA,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,8,02:00,0,0,,Missed Free Throw (0/1 -  6 pt)
2007_001_098,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,98,OLY,PCBV,FTM,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,8,02:00,14,13,,Free Throw In (1/2 -  7 pt)
2007_001_099,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,99,OLY,PCBV,OUT,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,8,02:00,0,0,,Out
2007_001_100,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,100,OLY,PALG,IN,"VASILIADIS, KOSTAS",OLYMPIACOS PIRAEUS B.C.,14,8,02:00,0,0,,In
2007_001_101,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,101,BAS,PCBY,RV,"SPLITTER, TIAGO",BASKONIA,21,8,02:00,0,0,,Foul Drawn (1)
2007_001_102,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,102,OLY,PTFW,CM,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,8,02:00,0,0,,Foul (2)
2007_001_103,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,103,BAS,PCBY,FTM,"SPLITTER, TIAGO",BASKONIA,21,8,02:00,14,14,,Free Throw In (1/1 -  5 pt)
2007_001_104,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,104,BAS,PCBX,CM,"PRIGIONI, PABLO",BASKONIA,5,8,02:00,0,0,,Foul (2)
2007_001_105,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,105,BAS,PCBY,FTA,"SPLITTER, TIAGO",BASKONIA,21,8,02:00,0,0,,Missed Free Throw (1/2 -  5 pt)
2007_001_106,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,106,OLY,PAMM,D,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,8,02:00,0,0,,Def Rebound (1)
2007_001_108,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,108,BAS,PAFP,CM,"PLANINIC, ZORAN",BASKONIA,10,8,02:00,0,0,,Foul (1)
2007_001_109,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,109,OLY,PCRR,RV,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,8,02:00,0,0,,Foul Drawn (2)
2007_001_110,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,110,OLY,PTFW,OUT,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,8,02:00,0,0,,Out
2007_001_111,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,111,OLY,P000126,IN,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,8,02:00,0,0,,In
2007_001_112,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,112,OLY,PCRR,FTM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,8,02:00,15,14,,Free Throw In (1/1 -  3 pt)
2007_001_113,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,113,OLY,PCRR,FTM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,8,02:00,16,14,,Free Throw In (2/2 -  4 pt)
2007_001_115,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,115,BAS,PJZJ,O,"TELETOVIC, MIRZA",BASKONIA,12,8,02:00,0,0,,Off Rebound (4)
2007_001_117,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,117,BAS,PJZJ,O,"TELETOVIC, MIRZA",BASKONIA,12,8,02:00,0,0,,Off Rebound (5)
2007_001_118,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,118,BAS,PJZJ,2FGM,"TELETOVIC, MIRZA",BASKONIA,12,8,02:00,16,16,,Two Pointer (1/6 -  5 pt)
2007_001_120,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,120,BAS,PAFP,CM,"PLANINIC, ZORAN",BASKONIA,10,9,01:00,0,0,,Foul (2)
2007_001_121,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,121,OLY,PCRR,RV,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,9,01:00,0,0,,Foul Drawn (3)
2007_001_122,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,122,BAS,PAJK,IN,"VIDAL, SERGI",BASKONIA,9,9,01:00,0,0,,In
2007_001_123,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,123,BAS,PJWO,OUT,"MICKEAL, PETE",BASKONIA,33,9,01:00,0,0,,Out
2007_001_124,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,124,OLY,PCRR,FTM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,9,01:00,17,16,,Free Throw In (3/3 -  5 pt)
2007_001_125,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,125,OLY,PCRR,FTM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,9,01:00,18,16,,Free Throw In (4/4 -  6 pt)
2007_001_126,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,126,OLY,PAQU,IN,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,9,01:00,0,0,,In
2007_001_127,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,127,OLY,PAMM,OUT,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,9,01:00,0,0,,Out
2007_001_128,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,128,BAS,PANB,2FGA,"RAKOCEVIC, IGOR",BASKONIA,8,9,01:00,0,0,,Missed Two Pointer (0/4 -  3 pt)
2007_001_129,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,129,BAS,PANB,2FGAB,"RAKOCEVIC, IGOR",BASKONIA,8,9,01:00,0,0,,Missed Two Pointer (0/5 -  3 pt)
2007_001_130,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,130,BAS,PANB,AG,"RAKOCEVIC, IGOR",BASKONIA,8,9,01:00,0,0,,Shot Rejected (1)
2007_001_131,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,131,OLY,PALG,FV,"VASILIADIS, KOSTAS",OLYMPIACOS PIRAEUS B.C.,14,9,01:00,0,0,,Block (1)
2007_001_132,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,132,OLY,P000126,D,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,9,01:00,0,0,,Def Rebound (1)
2007_001_133,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,133,OLY,PAQU,3FGM,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,9,01:00,21,16,,Three Pointer (1/1 -  3 pt)
2007_001_134,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,134,OLY,PCRR,AS,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,9,01:00,0,0,,Assist (2)
2007_001_135,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,135,BAS,PAFP,2FGA,"PLANINIC, ZORAN",BASKONIA,10,9,01:00,0,0,,Missed Two Pointer (0/1 -  0 pt)
2007_001_136,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,136,BAS,PCBY,O,"SPLITTER, TIAGO",BASKONIA,21,9,01:00,0,0,,Off Rebound (3)
2007_001_137,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,137,BAS,PCBY,2FGM,"SPLITTER, TIAGO",BASKONIA,21,9,01:00,21,18,,Two Pointer (3/4 -  7 pt)
2007_001_139,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,139,OLY,P000126,3FGM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,10,00:00,24,18,,Three Pointer (1/1 -  5 pt)
2007_001_140,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,140,OLY,PTFV,AS,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,10,00:00,0,0,,Assist (1)
