game_point_id,game_id,game,round,phase,season_code,number_of_play,team,player_id,player,action_id,action,points,coord_x,coord_y,zone,fastbreak,second_chance,points_off_turnover,minute,console,points_a,points_b,timestamp
2007_003_220,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,220,CSK,PAQO,HOLDEN_ JON ROBERT,2FGM,Two Pointer,2,5,94,C,None,None,None,20,00:00,32,45,1970-01-01
2007_003_229,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,229,SOP,PABC,GUROVIC_ MILAN,2FGM,Two Pointer,2,82,220,C,None,None,None,21,09:00,34,45,1970-01-01
2007_003_231,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,231,CSK,PALR,SAVRASENKO_ ALEKSEY,2FGM,Two Pointer,2,82,92,C,None,None,None,21,09:00,34,47,1970-01-01
2007_003_237,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,237,SOP,PACX,MASIULIS_ TOMAS,FTM,Free Throw In,1,-1,-1,,None,None,None,21,09:00,35,47,1970-01-01
2007_003_238,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,238,SOP,PACX,MASIULIS_ TOMAS,FTM,Free Throw In,1,-1,-1,,None,None,None,21,09:00,36,47,1970-01-01
2007_003_241,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,241,CSK,PAQO,HOLDEN_ JON ROBERT,2FGM,Two Pointer,2,-300,256,E,None,None,None,22,08:00,36,49,1970-01-01
2007_003_244,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,244,SOP,PTGA,WAGNER_ DAJUAN,2FGA,Missed Two Pointer,0,-292,402,E,None,None,None,22,08:00,36,49,1970-01-01
2007_003_248,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,248,SOP,PASG,VAN DEN SPIEGEL_ TOMAS,2FGA,Missed Two Pointer,0,-17,158,D,None,None,None,22,08:00,36,49,1970-01-01
2007_003_250,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,250,CSK,PALR,SAVRASENKO_ ALEKSEY,2FGAB,Missed Two Pointer,0,5,115,C,None,None,None,22,08:00,36,49,1970-01-01
2007_003_254,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,254,SOP,PTGA,WAGNER_ DAJUAN,2FGM,Two Pointer,2,-97,182,D,None,None,None,22,08:00,38,49,1970-01-01
2007_003_258,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,258,CSK,PBEB,LANGDON_ TRAJAN,3FGA,Missed Three Pointer,0,-233,630,J,None,None,None,23,07:00,38,49,1970-01-01
2007_003_260,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,260,SOP,PTGA,WAGNER_ DAJUAN,2FGA,Missed Two Pointer,0,-197,69,D,None,None,None,23,07:00,38,49,1970-01-01
2007_003_266,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,266,SOP,PTGA,WAGNER_ DAJUAN,2FGA,Missed Two Pointer,0,-94,69,D,None,None,None,24,06:00,38,49,1970-01-01
2007_003_268,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,268,SOP,PKVL,BEST_ TRAVIS,2FGM,Two Pointer,2,-289,333,E,None,None,None,24,06:00,40,49,1970-01-01
2007_003_271,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,271,CSK,PAKT,ANDERSEN_ DAVID,2FGM,Two Pointer,2,366,92,B,None,None,None,24,06:00,40,51,1970-01-01
2007_003_274,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,274,SOP,PABC,GUROVIC_ MILAN,3FGA,Missed Three Pointer,0,-2,723,J,None,None,None,25,05:00,40,51,1970-01-01
2007_003_281,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,281,SOP,PABC,GUROVIC_ MILAN,2FGA,Missed Two Pointer,0,66,333,C,None,None,None,25,05:00,40,51,1970-01-01
2007_003_287,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,287,CSK,PAKT,ANDERSEN_ DAVID,2FGM,Two Pointer,2,-228,271,E,None,None,None,25,05:00,40,53,1970-01-01
2007_003_291,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,291,SOP,PABC,GUROVIC_ MILAN,3FGA,Missed Three Pointer,0,-151,687,J,None,None,None,26,04:00,40,53,1970-01-01
2007_003_293,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,293,CSK,PAQO,HOLDEN_ JON ROBERT,2FGA,Missed Two Pointer,0,-58,584,I,None,None,None,27,03:00,40,53,1970-01-01
2007_003_297,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,297,SOP,PABC,GUROVIC_ MILAN,FTM,Free Throw In,1,-1,-1,,None,None,None,27,03:00,41,53,1970-01-01
2007_003_298,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,298,SOP,PABC,GUROVIC_ MILAN,FTM,Free Throw In,1,-1,-1,,None,None,None,27,03:00,42,53,1970-01-01
2007_003_306,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,306,CSK,PATW,PAPALOUKAS_ THEODOROS,FTM,Free Throw In,1,-1,-1,,None,None,None,27,03:00,42,54,1970-01-01
2007_003_307,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,307,SOP,PABC,GUROVIC_ MILAN,3FGA,Missed Three Pointer,0,-684,25,F,None,None,None,27,03:00,42,54,1970-01-01
2007_003_309,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,309,CSK,PAKT,ANDERSEN_ DAVID,3FGM,Three Pointer,3,-279,630,J,None,None,None,27,03:00,42,57,1970-01-01
2007_003_315,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,315,SOP,PTGA,WAGNER_ DAJUAN,3FGA,Missed Three Pointer,0,207,669,G,None,None,None,28,02:00,42,57,1970-01-01
2007_003_317,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,317,SOP,PTGA,WAGNER_ DAJUAN,2FGM,Two Pointer,2,-105,56,D,None,None,None,28,02:00,44,57,1970-01-01
2007_003_320,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,320,CSK,PJMM,SISKAUSKAS_ RAMUNAS,FTM,Free Throw In,1,-1,-1,,None,None,None,28,02:00,44,58,1970-01-01
2007_003_321,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,321,CSK,PJMM,SISKAUSKAS_ RAMUNAS,FTM,Free Throw In,1,-1,-1,,None,None,None,28,02:00,44,59,1970-01-01
2007_003_324,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,324,SOP,PTGA,WAGNER_ DAJUAN,2FGA,Missed Two Pointer,0,-41,102,D,None,None,None,28,02:00,44,59,1970-01-01
2007_003_326,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,326,CSK,PJMM,SISKAUSKAS_ RAMUNAS,3FGM,Three Pointer,3,615,305,A,None,None,None,28,02:00,44,62,1970-01-01
2007_003_331,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,331,SOP,PACY,SLANINA_ DONATAS,FTM,Free Throw In,1,-1,-1,,None,None,None,29,01:00,45,62,1970-01-01
2007_003_332,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,332,SOP,PACY,SLANINA_ DONATAS,FTM,Free Throw In,1,-1,-1,,None,None,None,29,01:00,46,62,1970-01-01
2007_003_337,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,337,CSK,PJMM,SISKAUSKAS_ RAMUNAS,FTM,Free Throw In,1,-1,-1,,None,None,None,29,01:00,46,63,1970-01-01
2007_003_338,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,338,CSK,PJMM,SISKAUSKAS_ RAMUNAS,FTM,Free Throw In,1,-1,-1,,None,None,None,29,01:00,46,64,1970-01-01
2007_003_343,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,343,SOP,PASG,VAN DEN SPIEGEL_ TOMAS,FTM,Free Throw In,1,-1,-1,,None,None,None,29,01:00,47,64,1970-01-01
2007_003_344,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,344,SOP,PASG,VAN DEN SPIEGEL_ TOMAS,FTM,Free Throw In,1,-1,-1,,None,None,None,29,01:00,48,64,1970-01-01
2007_003_345,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,345,CSK,PALC,SMODIS_ MATJAZ,3FGA,Missed Three Pointer,0,-217,651,J,None,None,None,29,01:00,48,64,1970-01-01
2007_003_347,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,347,CSK,PATW,PAPALOUKAS_ THEODOROS,2FGM,Two Pointer,2,-84,97,D,None,None,None,29,01:00,48,66,1970-01-01
2007_003_348,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,348,SOP,PCLQ,DYLEWICZ_ FILIP,2FGM,Two Pointer,2,-92,51,D,None,None,None,29,01:00,50,66,1970-01-01
2007_003_349,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,349,CSK,PALC,SMODIS_ MATJAZ,3FGM,Three Pointer,3,320,589,G,None,None,None,29,01:00,50,69,1970-01-01
2007_003_354,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,354,CSK,PAUC,GOREE_ MARCUS,2FGA,Missed Two Pointer,0,400,100,B,None,None,None,31,09:00,50,69,1970-01-01
2007_003_356,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,356,CSK,PALC,SMODIS_ MATJAZ,2FGM,Two Pointer,2,-48,20,D,None,None,None,31,09:00,50,71,1970-01-01
2007_003_357,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,357,SOP,PABC,GUROVIC_ MILAN,2FGM,Two Pointer,2,-35,17,D,None,None,None,31,09:00,52,71,1970-01-01
2007_003_359,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,359,CSK,PATW,PAPALOUKAS_ THEODOROS,2FGA,Missed Two Pointer,0,61,269,C,None,None,None,31,09:00,52,71,1970-01-01
2007_003_365,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,365,CSK,PALC,SMODIS_ MATJAZ,3FGM,Three Pointer,3,-66,682,J,None,None,None,31,09:00,52,74,1970-01-01
2007_003_369,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,369,CSK,PAUC,GOREE_ MARCUS,3FGM,Three Pointer,3,451,517,G,None,None,None,32,08:00,52,77,1970-01-01
2007_003_371,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,371,SOP,PACY,SLANINA_ DONATAS,2FGM,Two Pointer,2,7,543,H,None,None,None,33,07:00,54,77,1970-01-01
2007_003_388,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,388,SOP,PBCM,HARISSIS_ CHRISTOS,2FGM,Two Pointer,2,-15,179,D,None,None,None,33,07:00,56,77,1970-01-01
2007_003_390,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,390,CSK,PBEB,LANGDON_ TRAJAN,3FGA,Missed Three Pointer,0,-297,623,J,None,None,None,34,06:00,56,77,1970-01-01
2007_003_392,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,392,SOP,PTGA,WAGNER_ DAJUAN,2FGA,Missed Two Pointer,0,189,179,C,None,None,None,34,06:00,56,77,1970-01-01
2007_003_394,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,394,CSK,PALC,SMODIS_ MATJAZ,2FGM,Two Pointer,2,-74,58,D,None,None,None,34,06:00,56,79,1970-01-01
2007_003_397,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,397,SOP,PABC,GUROVIC_ MILAN,2FGAB,Missed Two Pointer,0,92,35,C,None,None,None,35,05:00,56,79,1970-01-01
2007_003_401,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,401,CSK,PATW,PAPALOUKAS_ THEODOROS,3FGA,Missed Three Pointer,0,-310,625,J,None,None,None,35,05:00,56,79,1970-01-01
2007_003_408,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,408,SOP,PBCM,HARISSIS_ CHRISTOS,2FGM,Two Pointer,2,-592,97,E,None,None,None,35,05:00,58,79,1970-01-01
2007_003_409,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,409,CSK,PALC,SMODIS_ MATJAZ,2FGA,Missed Two Pointer,0,315,66,B,None,None,None,35,05:00,58,79,1970-01-01
2007_003_411,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,411,SOP,PACX,MASIULIS_ TOMAS,2FGA,Missed Two Pointer,0,-105,51,D,None,None,None,35,05:00,58,79,1970-01-01
2007_003_414,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,414,CSK,PBEB,LANGDON_ TRAJAN,3FGM,Three Pointer,3,-635,205,F,None,None,None,36,04:00,58,82,1970-01-01
2007_003_416,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,416,SOP,PTGA,WAGNER_ DAJUAN,2FGA,Missed Two Pointer,0,135,71,C,None,None,None,36,04:00,58,82,1970-01-01
2007_003_418,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,418,CSK,PBEB,LANGDON_ TRAJAN,2FGM,Two Pointer,2,400,30,B,None,None,None,36,04:00,58,84,1970-01-01
2007_003_421,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,421,SOP,PABC,GUROVIC_ MILAN,2FGM,Two Pointer,2,-84,41,D,None,None,None,37,03:00,60,84,1970-01-01
2007_003_423,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,423,CSK,PABN,ZISIS_ NIKOLAOS,2FGM,Two Pointer,2,-361,451,I,None,None,None,37,03:00,60,86,1970-01-01
2007_003_424,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,424,SOP,PBCE,WOLKOWYSKY_ RUBEN,3FGM,Three Pointer,3,228,633,G,None,None,None,37,03:00,63,86,1970-01-01
2007_003_426,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,426,CSK,PALC,SMODIS_ MATJAZ,2FGM,Two Pointer,2,-71,100,D,None,None,None,37,03:00,63,88,1970-01-01
2007_003_429,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,429,SOP,PBCE,WOLKOWYSKY_ RUBEN,3FGA,Missed Three Pointer,0,12,700,G,None,None,None,38,02:00,63,88,1970-01-01
2007_003_437,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,437,CSK,PAYU,PASHUTIN_ ZAKHAR,2FGA,Missed Two Pointer,0,-151,453,I,None,None,None,38,02:00,63,88,1970-01-01
2007_003_439,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,439,SOP,PABC,GUROVIC_ MILAN,2FGM,Two Pointer,2,112,35,C,None,None,None,38,02:00,65,88,1970-01-01
2007_003_441,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,441,CSK,PTFF,ZABELIN_ ARTEM,2FGA,Missed Two Pointer,0,-76,105,D,None,None,None,38,02:00,65,88,1970-01-01
2007_003_448,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,448,SOP,PACY,SLANINA_ DONATAS,2FGA,Missed Two Pointer,0,-269,371,E,None,None,None,39,01:00,65,88,1970-01-01
2007_003_450,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,450,SOP,PBCM,HARISSIS_ CHRISTOS,2FGA,Missed Two Pointer,0,-56,161,D,None,None,None,39,01:00,65,88,1970-01-01
2007_003_452,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,452,SOP,PBCM,HARISSIS_ CHRISTOS,2FGM,Two Pointer,2,-128,46,D,None,None,None,39,01:00,67,88,1970-01-01
2007_003_463,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,463,SOP,PACY,SLANINA_ DONATAS,2FGM,Two Pointer,2,-71,28,D,None,None,None,40,00:00,69,88,1970-01-01
2007_003_464,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,464,CSK,PABN,ZISIS_ NIKOLAOS,2FGA,Missed Two Pointer,0,69,100,C,None,None,None,40,00:00,69,88,1970-01-01
2007_003_466,2007_003,SOP-CSK,1,REGULAR SEASON,E2007,466,SOP,PBCM,HARISSIS_ CHRISTOS,3FGA,Missed Three Pointer,0,235,651,G,None,None,None,40,00:00,69,88,1970-01-01
2007_004_006,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,6,LJU,PAIV,MILIC_ MARKO,2FGA,Missed Two Pointer,0,-38,189,D,None,None,None,1,09:00,0,0,1970-01-01
2007_004_010,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,10,SIE,PLMO,SATO_ ROMAIN,2FGM,Two Pointer,2,-5,251,D,None,None,None,1,09:00,2,0,1970-01-01
2007_004_011,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,11,LJU,PAPY,HUKIC_ JASMIN,2FGA,Missed Two Pointer,0,-74,46,D,None,None,None,1,09:00,2,0,1970-01-01
2007_004_013,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,13,SIE,PKWI,MCINTYRE_ TERRELL,3FGM,Three Pointer,3,310,600,G,None,None,None,1,09:00,5,0,1970-01-01
2007_004_017,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,17,LJU,PTGG,TAYLOR_ RONELL,FTM,Free Throw In,1,-1,-1,,None,None,None,2,08:00,5,1,1970-01-01
2007_004_018,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,18,LJU,PTGG,TAYLOR_ RONELL,FTM,Free Throw In,1,-1,-1,,None,None,None,2,08:00,5,2,1970-01-01
2007_004_019,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,19,SIE,PCCA,THORNTON_ BOOTSY,3FGA,Missed Three Pointer,0,-671,69,F,None,None,None,2,08:00,5,2,1970-01-01
2007_004_021,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,21,LJU,PAIV,MILIC_ MARKO,2FGM,Two Pointer,2,10,125,C,None,None,None,2,08:00,5,4,1970-01-01
2007_004_023,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,23,SIE,PCQO,EZE_ BENJAMIN,2FGM,Two Pointer,2,64,12,C,None,None,None,3,07:00,7,4,1970-01-01
2007_004_027,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,27,LJU,PAIV,MILIC_ MARKO,FTM,Free Throw In,1,-1,-1,,None,None,None,3,07:00,7,5,1970-01-01
2007_004_028,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,28,LJU,PAIV,MILIC_ MARKO,FTM,Free Throw In,1,-1,-1,,None,None,None,3,07:00,7,6,1970-01-01
2007_004_029,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,29,SIE,PCCA,THORNTON_ BOOTSY,2FGA,Missed Two Pointer,0,-58,289,D,None,None,None,3,07:00,7,6,1970-01-01
2007_004_034,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,34,LJU,PTHB,DRAGIC_ GORAN,2FGM,Two Pointer,2,-56,-2,D,None,None,None,4,06:00,7,8,1970-01-01
2007_004_035,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,35,SIE,PJOC,STONEROOK_ SHAUN,3FGM,Three Pointer,3,246,625,G,None,None,None,4,06:00,10,8,1970-01-01
2007_004_043,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,43,SIE,PCQO,EZE_ BENJAMIN,2FGM,Two Pointer,2,-371,33,E,None,None,None,4,06:00,12,8,1970-01-01
2007_004_045,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,45,LJU,PTGG,TAYLOR_ RONELL,2FGA,Missed Two Pointer,0,-82,25,D,None,None,None,5,05:00,12,8,1970-01-01
2007_004_047,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,47,LJU,P000184,BOOKER_ CHRIS,2FGA,Missed Two Pointer,0,53,35,C,None,None,None,5,05:00,12,8,1970-01-01
2007_004_053,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,53,LJU,PAIV,MILIC_ MARKO,2FGA,Missed Two Pointer,0,20,79,C,None,None,None,5,05:00,12,8,1970-01-01
2007_004_055,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,55,LJU,PTHB,DRAGIC_ GORAN,2FGA,Missed Two Pointer,0,-43,43,D,None,None,None,5,05:00,12,8,1970-01-01
2007_004_058,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,58,SIE,PCCA,THORNTON_ BOOTSY,2FGM,Two Pointer,2,-38,20,D,None,None,None,5,05:00,14,8,1970-01-01
2007_004_060,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,60,LJU,PTGG,TAYLOR_ RONELL,2FGA,Missed Two Pointer,0,56,20,C,None,None,None,6,04:00,14,8,1970-01-01
2007_004_063,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,63,SIE,PCCA,THORNTON_ BOOTSY,2FGM,Two Pointer,2,-38,38,D,None,None,None,6,04:00,16,8,1970-01-01
2007_004_065,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,65,LJU,PTGG,TAYLOR_ RONELL,2FGA,Missed Two Pointer,0,-87,202,D,None,None,None,6,04:00,16,8,1970-01-01
2007_004_067,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,67,SIE,PBJR,KAUKENAS_ RIMANTAS,2FGA,Missed Two Pointer,0,-194,410,E,None,None,None,6,04:00,16,8,1970-01-01
2007_004_070,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,70,LJU,PTGG,TAYLOR_ RONELL,3FGM,Three Pointer,3,674,94,A,None,None,None,7,03:00,16,11,1970-01-01
2007_004_072,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,72,SIE,PKWI,MCINTYRE_ TERRELL,2FGA,Missed Two Pointer,0,176,153,C,None,None,None,7,03:00,16,11,1970-01-01
2007_004_075,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,75,LJU,PAIV,MILIC_ MARKO,2FGM,Two Pointer,2,51,5,C,None,None,None,7,03:00,16,13,1970-01-01
2007_004_077,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,77,SIE,PBJR,KAUKENAS_ RIMANTAS,2FGA,Missed Two Pointer,0,-112,107,D,None,None,None,8,02:00,16,13,1970-01-01
2007_004_079,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,79,LJU,PTHB,DRAGIC_ GORAN,2FGM,Two Pointer,2,38,33,C,None,None,None,8,02:00,16,15,1970-01-01
2007_004_081,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,81,SIE,PCCA,THORNTON_ BOOTSY,2FGM,Two Pointer,2,64,2,C,None,None,None,8,02:00,18,15,1970-01-01
2007_004_083,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,83,LJU,PAPY,HUKIC_ JASMIN,2FGM,Two Pointer,2,-107,323,D,None,None,None,9,01:00,18,17,1970-01-01
2007_004_096,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,96,SIE,PBLH,LAVRINOVIC_ KSISTOF,3FGA,Missed Three Pointer,0,-682,-33,F,None,None,None,9,01:00,18,17,1970-01-01
2007_004_100,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,100,SIE,PKWI,MCINTYRE_ TERRELL,2FGA,Missed Two Pointer,0,-156,525,I,None,None,None,9,01:00,18,17,1970-01-01
2007_004_104,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,104,SIE,PCCA,THORNTON_ BOOTSY,3FGA,Missed Three Pointer,0,-523,471,J,None,None,None,9,01:00,18,17,1970-01-01
2007_004_112,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,112,LJU,PTGK,BAILEY_ MAURICE,FTM,Free Throw In,1,-1,-1,,None,None,None,9,01:00,18,18,1970-01-01
2007_004_118,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,118,SIE,PBLH,LAVRINOVIC_ KSISTOF,FTM,Free Throw In,1,-1,-1,,None,None,None,10,00:00,19,18,1970-01-01
2007_004_119,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,119,SIE,PBLH,LAVRINOVIC_ KSISTOF,FTM,Free Throw In,1,-1,-1,,None,None,None,10,00:00,20,18,1970-01-01
2007_004_124,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,124,LJU,PTGK,BAILEY_ MAURICE,2FGA,Missed Two Pointer,0,-12,256,D,None,None,None,10,00:00,20,18,1970-01-01
2007_004_134,2007_004,SIE-LJU,1,REGULAR SEASON,E2007,134,SIE,PBJR,KAUKENAS_ RIMANTAS,FTM,Free Throw In,1,-1,-1,,None,None,None,11,09:00,21,18,1970-01-01
