season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game
2021_P004941_CSK,E2021,P004941,ANTONOV_ SEMEN,CSK,18.0,4.0,154.2,47,11,17,8,22,1,2,9,9,18,1,4,2,4,3,23,4,29,8.57,2.61,0.61,0.94,0.647,0.44,1.22,0.364,0.06,0.11,0.5,0.5,0.5,1.0,0.06,0.22,0.11,0.22,0.17,1.28,0.22,1.61
2010_P000781_BAR,E2010,P000781,APARICIO_ ANGEL,BAR,3.0,0.0,4.7,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1.56,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.33
2017_P003945_RED,E2017,P003945,APIC_ DRAGAN,RED,3.0,0.0,16.7,4,2,2,0,0,0,1,0,0,0,0,0,2,0,0,4,1,-2,5.57,1.33,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.33,0.33,-0.67
2013_PAOC_PAN,E2013,PAOC,APOSTOLIDIS_ GEORGIOS,PAN,1.0,0.0,4.6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,4.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-3.0
2007_PTEQ_MIL,E2007,PTEQ,ARADORI_ PIETRO,MIL,13.0,5.0,176.1,36,14,28,1,13,5,6,6,9,15,5,4,8,0,3,23,13,12,13.54,2.77,1.08,2.15,0.5,0.08,1.0,0.077,0.38,0.46,0.833,0.46,0.69,1.15,0.38,0.31,0.62,0.0,0.23,1.77,1.0,0.92
2010_PTEQ_SIE,E2010,PTEQ,ARADORI_ PIETRO,SIE,14.0,1.0,151.1,68,11,28,9,18,19,25,5,17,22,10,5,6,0,5,10,20,72,10.79,4.86,0.79,2.0,0.393,0.64,1.29,0.5,1.36,1.79,0.76,0.36,1.21,1.57,0.71,0.36,0.43,0.0,0.36,0.71,1.43,5.14
2011_PTEQ_SIE,E2011,PTEQ,ARADORI_ PIETRO,SIE,17.0,1.0,176.8,81,20,39,5,16,26,32,15,19,34,11,1,7,1,2,15,25,93,10.4,4.76,1.18,2.29,0.513,0.29,0.94,0.312,1.53,1.88,0.812,0.88,1.12,2.0,0.65,0.06,0.41,0.06,0.12,0.88,1.47,5.47
2012_PTEQ_CTU,E2012,PTEQ,ARADORI_ PIETRO,CTU,8.0,7.0,240.3,120,28,57,13,23,25,32,9,23,32,12,1,12,0,1,11,28,123,30.04,15.0,3.5,7.12,0.491,1.62,2.88,0.565,3.12,4.0,0.781,1.12,2.88,4.0,1.5,0.12,1.5,0.0,0.12,1.38,3.5,15.38
2014_PTEQ_GAL,E2014,PTEQ,ARADORI_ PIETRO,GAL,8.0,3.0,169.3,56,11,21,6,15,16,20,1,22,23,16,6,4,0,1,11,22,84,21.17,7.0,1.38,2.62,0.524,0.75,1.88,0.4,2.0,2.5,0.8,0.12,2.75,2.88,2.0,0.75,0.5,0.0,0.12,1.38,2.75,10.5
2013_P003263_PAR,E2013,P003263,ARANITOVIC_ PETAR,PAR,4.0,0.0,1.6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.39,0.5,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
2014_P004402_CED,E2014,P004402,ARAPOVIC_ MARKO,CED,10.0,1.0,103.4,29,11,20,1,7,4,6,6,11,17,4,1,6,0,3,21,5,9,10.34,2.9,1.1,2.0,0.55,0.1,0.7,0.143,0.4,0.6,0.667,0.6,1.1,1.7,0.4,0.1,0.6,0.0,0.3,2.1,0.5,0.9
2015_P004402_CED,E2015,P004402,ARAPOVIC_ MARKO,CED,23.0,16.0,483.5,185,59,103,15,54,22,32,39,57,96,22,8,24,4,3,53,34,176,21.02,8.04,2.57,4.48,0.573,0.65,2.35,0.278,0.96,1.39,0.688,1.7,2.48,4.17,0.96,0.35,1.04,0.17,0.13,2.3,1.48,7.65
2014_P005813_GAL,E2014,P005813,ARAR_ EGE,GAL,8.0,0.0,80.3,19,5,12,2,10,3,5,2,9,11,1,1,2,2,1,10,5,9,10.04,2.38,0.62,1.5,0.417,0.25,1.25,0.2,0.38,0.62,0.6,0.25,1.12,1.38,0.12,0.12,0.25,0.25,0.12,1.25,0.62,1.12
2016_P005813_GAL,E2016,P005813,ARAR_ EGE,GAL,10.0,1.0,114.9,22,10,23,0,0,2,2,11,19,30,4,3,5,4,0,19,5,31,11.49,2.2,1.0,2.3,0.435,0.0,0.0,0.0,0.2,0.2,1.0,1.1,1.9,3.0,0.4,0.3,0.5,0.4,0.0,1.9,0.5,3.1
2008_PKBD_MAL,E2008,PKBD,ARCHIBALD_ ROBERT,MAL,15.0,14.0,276.1,119,38,69,0,0,43,63,29,38,67,12,13,28,17,7,48,61,155,18.41,7.93,2.53,4.6,0.551,0.0,0.0,0.0,2.87,4.2,0.683,1.93,2.53,4.47,0.8,0.87,1.87,1.13,0.47,3.2,4.07,10.33
2009_PKBD_MAL,E2009,PKBD,ARCHIBALD_ ROBERT,MAL,14.0,10.0,256.2,127,40,69,0,0,47,62,28,32,60,8,9,26,11,4,35,62,168,18.3,9.07,2.86,4.93,0.58,0.0,0.0,0.0,3.36,4.43,0.758,2.0,2.29,4.29,0.57,0.64,1.86,0.79,0.29,2.5,4.43,12.0
2010_PKBD_MAL,E2010,PKBD,ARCHIBALD_ ROBERT,MAL,13.0,5.0,200.8,106,38,71,0,0,30,56,25,28,53,5,5,19,4,6,30,51,110,15.44,8.15,2.92,5.46,0.535,0.0,0.0,0.0,2.31,4.31,0.536,1.92,2.15,4.08,0.38,0.38,1.46,0.31,0.46,2.31,3.92,8.46
2008_PDBE_SOP,E2008,PDBE,ARCHIBONG_ KOKO,SOP,13.0,10.0,287.2,36,13,38,2,13,4,10,12,34,46,14,7,13,4,4,40,13,21,22.09,2.77,1.0,2.92,0.342,0.15,1.0,0.154,0.31,0.77,0.4,0.92,2.62,3.54,1.08,0.54,1.0,0.31,0.31,3.08,1.0,1.62
2009_PBKY_MAR,E2009,PBKY,ARIGBABU_ STEPHEN,MAR,3.0,0.0,9.2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3.06,0.67,0.33,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67
2017_P007516_ZAL,E2017,P007516,ARLAUSKAS_ MARTYNAS,ZAL,4.0,1.0,13.4,4,0,1,0,1,4,5,1,1,2,0,0,0,0,1,3,2,1,3.35,1.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,1.25,0.8,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.25
2012_P003331_PAN,E2012,P003331,ARMSTRONG_ HILTON,PAN,6.0,5.0,38.5,7,3,7,0,0,1,2,0,4,4,0,0,8,0,3,6,4,-7,6.42,1.17,0.5,1.17,0.429,0.0,0.0,0.0,0.17,0.33,0.5,0.0,0.67,0.67,0.0,0.0,1.33,0.0,0.5,1.0,0.67,-1.17
2015_P005348_ULK,E2015,P005348,ARNA_ EGEHAN,ULK,7.0,0.0,39.2,9,1,8,2,5,1,2,1,2,3,1,2,0,0,0,4,2,2,5.6,1.29,0.14,1.14,0.125,0.29,0.71,0.4,0.14,0.29,0.5,0.14,0.29,0.43,0.14,0.29,0.0,0.0,0.0,0.57,0.29,0.29
2016_P005348_ULK,E2016,P005348,ARNA_ EGEHAN,ULK,1.0,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
2017_P005348_ULK,E2017,P005348,ARNA_ EGEHAN,ULK,1.0,0.0,3.2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.17,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018_P005348_ULK,E2018,P005348,ARNA_ EGEHAN,ULK,3.0,0.0,10.2,0,0,1,0,1,0,0,0,1,1,0,0,1,2,1,2,0,-3,3.39,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.67,0.33,0.67,0.0,-1.0
2019_P005348_ULK,E2019,P005348,ARNA_ EGEHAN,ULK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022_P005348_IST,E2022,P005348,ARNA_ EGEHAN,IST,3.0,0.0,10.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,-6,3.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
2010_P002508_PAM,E2010,P002508,ARNAU_ VICTOR,PAM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_PBCA_TEL,E2008,PBCA,ARROYO_ CARLOS,TEL,15.0,15.0,505.4,219,58,133,17,58,52,60,5,35,40,62,20,30,1,12,38,57,195,33.69,14.6,3.87,8.87,0.436,1.13,3.87,0.293,3.47,4.0,0.867,0.33,2.33,2.67,4.13,1.33,2.0,0.07,0.8,2.53,3.8,13.0
2013_PBCA_GAL,E2013,PBCA,ARROYO_ CARLOS,GAL,25.0,25.0,792.5,342,80,170,45,130,47,55,8,43,51,139,11,34,1,10,54,74,337,31.7,13.68,3.2,6.8,0.471,1.8,5.2,0.346,1.88,2.2,0.855,0.32,1.72,2.04,5.56,0.44,1.36,0.04,0.4,2.16,2.96,13.48
2014_PBCA_GAL,E2014,PBCA,ARROYO_ CARLOS,GAL,15.0,15.0,442.6,188,38,91,28,81,28,34,1,25,26,64,8,34,0,5,35,46,146,29.51,12.53,2.53,6.07,0.418,1.87,5.4,0.346,1.87,2.27,0.824,0.07,1.67,1.73,4.27,0.53,2.27,0.0,0.33,2.33,3.07,9.73
2015_PBCA_BAR,E2015,PBCA,ARROYO_ CARLOS,BAR,22.0,2.0,349.0,133,18,55,26,63,19,23,8,29,37,52,12,28,1,3,48,19,97,15.86,6.05,0.82,2.5,0.327,1.18,2.86,0.413,0.86,1.05,0.826,0.36,1.32,1.68,2.36,0.55,1.27,0.05,0.14,2.18,0.86,4.41
2017_P008025_OLY,E2017,P008025,ARSENOPOULOS_ NIKOLAOS,OLY,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_PARN_IST,E2007,PARN,ARSLAN_ ENDER,IST,20.0,2.0,341.8,97,22,47,13,52,14,24,5,23,28,28,12,17,0,1,25,35,83,17.09,4.85,1.1,2.35,0.468,0.65,2.6,0.25,0.7,1.2,0.583,0.25,1.15,1.4,1.4,0.6,0.85,0.0,0.05,1.25,1.75,4.15
2008_PARN_IST,E2008,PARN,ARSLAN_ ENDER,IST,10.0,3.0,132.5,38,5,14,6,20,10,11,1,4,5,10,5,12,0,2,15,23,28,13.25,3.8,0.5,1.4,0.357,0.6,2.0,0.3,1.0,1.1,0.909,0.1,0.4,0.5,1.0,0.5,1.2,0.0,0.2,1.5,2.3,2.8
2009_PARN_IST,E2009,PARN,ARSLAN_ ENDER,IST,14.0,4.0,204.1,54,9,21,10,30,6,8,2,11,13,20,4,14,0,1,12,18,48,14.58,3.86,0.64,1.5,0.429,0.71,2.14,0.333,0.43,0.57,0.75,0.14,0.79,0.93,1.43,0.29,1.0,0.0,0.07,0.86,1.29,3.43
2010_PARN_IST,E2010,PARN,ARSLAN_ ENDER,IST,8.0,1.0,70.7,20,4,8,1,11,9,12,3,2,5,8,2,2,0,0,9,8,15,8.84,2.5,0.5,1.0,0.5,0.12,1.38,0.091,1.12,1.5,0.75,0.38,0.25,0.62,1.0,0.25,0.25,0.0,0.0,1.12,1.0,1.88
2011_PARN_GAL,E2011,PARN,ARSLAN_ ENDER,GAL,16.0,6.0,292.8,72,13,24,14,39,4,6,3,12,15,41,6,24,0,1,27,26,70,18.3,4.5,0.81,1.5,0.542,0.88,2.44,0.359,0.25,0.38,0.667,0.19,0.75,0.94,2.56,0.38,1.5,0.0,0.06,1.69,1.62,4.38
2013_PARN_GAL,E2013,PARN,ARSLAN_ ENDER,GAL,26.0,1.0,387.2,173,37,77,21,67,36,45,5,15,20,47,5,25,0,5,27,55,148,14.89,6.65,1.42,2.96,0.481,0.81,2.58,0.313,1.38,1.73,0.8,0.19,0.58,0.77,1.81,0.19,0.96,0.0,0.19,1.04,2.12,5.69
2014_PARN_GAL,E2014,PARN,ARSLAN_ ENDER,GAL,19.0,4.0,340.8,164,20,47,33,73,25,34,1,14,15,39,4,19,0,4,31,32,124,17.94,8.63,1.05,2.47,0.426,1.74,3.84,0.452,1.32,1.79,0.735,0.05,0.74,0.79,2.05,0.21,1.0,0.0,0.21,1.63,1.68,6.53
2015_PARN_DAR,E2015,PARN,ARSLAN_ ENDER,DAR,21.0,0.0,294.6,94,15,27,17,56,13,25,3,13,16,28,3,25,0,0,27,26,52,14.03,4.48,0.71,1.29,0.556,0.81,2.67,0.304,0.62,1.19,0.52,0.14,0.62,0.76,1.33,0.14,1.19,0.0,0.0,1.29,1.24,2.48
2016_PARN_DAR,E2016,PARN,ARSLAN_ ENDER,DAR,4.0,0.0,22.4,6,1,1,0,5,4,5,0,2,2,2,0,3,0,0,2,3,2,5.6,1.5,0.25,0.25,1.0,0.0,1.25,0.0,1.0,1.25,0.8,0.0,0.5,0.5,0.5,0.0,0.75,0.0,0.0,0.5,0.75,0.5
2010_P001589_MAD,E2010,P001589,ARTEAGA_ VICTOR,MAD,1.0,0.0,3.1,2,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,3.12,2.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
2009_P000709_ULK,E2009,P000709,ASIK_ OMER,ULK,7.0,4.0,155.7,62,25,38,0,0,12,33,14,28,42,5,0,19,10,3,15,26,74,22.24,8.86,3.57,5.43,0.658,0.0,0.0,0.0,1.71,4.71,0.364,2.0,4.0,6.0,0.71,0.0,2.71,1.43,0.43,2.14,3.71,10.57
2007_P000709_ULK,E2007,P000709,ASIK_ OMER FARUK,ULK,15.0,0.0,277.9,117,44,73,0,1,29,55,34,48,82,6,11,21,31,5,26,40,179,18.53,7.8,2.93,4.87,0.603,0.0,0.07,0.0,1.93,3.67,0.527,2.27,3.2,5.47,0.4,0.73,1.4,2.07,0.33,1.73,2.67,11.93
2014_P005961_CSK,E2014,P005961,ASTAPKOVICH_ ANTON,CSK,3.0,0.0,15.7,5,1,1,1,5,0,0,0,2,2,4,0,1,0,0,1,0,5,5.23,1.67,0.33,0.33,1.0,0.33,1.67,0.2,0.0,0.0,0.0,0.0,0.67,0.67,1.33,0.0,0.33,0.0,0.0,0.33,0.0,1.67
2017_P005961_CSK,E2017,P005961,ASTAPKOVICH_ ANTON,CSK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_P004290_OLY,E2015,P004290,ATHINAIOU_ IOANNIS,OLY,16.0,0.0,194.8,51,3,12,13,34,6,8,2,18,20,17,5,5,0,1,21,19,53,12.18,3.19,0.19,0.75,0.25,0.81,2.12,0.382,0.38,0.5,0.75,0.12,1.12,1.25,1.06,0.31,0.31,0.0,0.06,1.31,1.19,3.31
2016_P004290_OLY,E2016,P004290,ATHINAIOU_ IOANNIS,OLY,9.0,0.0,42.0,3,1,4,0,3,1,2,1,2,3,5,0,6,0,0,8,3,-7,4.67,0.33,0.11,0.44,0.25,0.0,0.33,0.0,0.11,0.22,0.5,0.11,0.22,0.33,0.56,0.0,0.67,0.0,0.0,0.89,0.33,-0.78
2020_P007674_TEL,E2020,P007674,ATIAS_ YONATAN,TEL,2.0,0.0,5.2,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,-1,2.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5
2008_P000185_IST,E2008,P000185,ATSUR_ ENGIN,IST,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_P000185_ULK,E2011,P000185,ATSUR_ ENGIN,ULK,6.0,0.0,91.3,22,3,6,5,15,1,2,1,6,7,10,2,5,0,0,12,7,17,15.22,3.67,0.5,1.0,0.5,0.83,2.5,0.333,0.17,0.33,0.5,0.17,1.0,1.17,1.67,0.33,0.83,0.0,0.0,2.0,1.17,2.83
2013_P000185_GAL,E2013,P000185,ATSUR_ ENGIN,GAL,4.0,1.0,22.0,0,0,5,0,3,0,0,1,3,4,3,1,2,0,1,1,1,-3,5.5,0.0,0.0,1.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.75,0.25,0.5,0.0,0.25,0.25,0.25,-0.75
2017_P007948_PAN,E2017,P007948,AUGUSTE_ ZACH,PAN,14.0,1.0,81.3,21,10,16,0,0,1,9,9,10,19,2,3,9,3,2,18,9,14,5.81,1.5,0.71,1.14,0.625,0.0,0.0,0.0,0.07,0.64,0.111,0.64,0.71,1.36,0.14,0.21,0.64,0.21,0.14,1.29,0.64,1.0
2020_P007948_PAN,E2020,P007948,AUGUSTE_ ZACH,PAN,21.0,7.0,218.4,97,39,58,1,1,16,30,33,15,48,9,12,18,2,4,43,30,100,10.4,4.62,1.86,2.76,0.672,0.05,0.05,1.0,0.76,1.43,0.533,1.57,0.71,2.29,0.43,0.57,0.86,0.1,0.19,2.05,1.43,4.76
2010_P001438_PAM,E2010,P001438,AUGUSTINE_ JAMES,PAM,8.0,2.0,120.4,27,12,23,0,1,3,6,9,18,27,4,2,7,1,1,8,6,36,15.05,3.38,1.5,2.88,0.522,0.0,0.12,0.0,0.38,0.75,0.5,1.12,2.25,3.38,0.5,0.25,0.88,0.12,0.12,1.0,0.75,4.5
2012_P001438_KHI,E2012,P001438,AUGUSTINE_ JAMES,KHI,22.0,22.0,498.9,125,46,75,1,3,30,43,29,75,104,37,14,17,15,3,31,32,232,22.68,5.68,2.09,3.41,0.613,0.05,0.14,0.333,1.36,1.95,0.698,1.32,3.41,4.73,1.68,0.64,0.77,0.68,0.14,1.41,1.45,10.55
2015_P001438_KHI,E2015,P001438,AUGUSTINE_ JAMES,KHI,23.0,17.0,640.2,253,110,160,3,8,24,40,59,95,154,40,23,25,22,11,38,39,386,27.84,11.0,4.78,6.96,0.688,0.13,0.35,0.375,1.04,1.74,0.6,2.57,4.13,6.7,1.74,1.0,1.09,0.96,0.48,1.65,1.7,16.78
2016_P001438_CSK,E2016,P001438,AUGUSTINE_ JAMES,CSK,34.0,6.0,555.5,205,88,131,1,3,26,45,58,95,153,14,28,19,18,12,69,37,291,16.34,6.03,2.59,3.85,0.672,0.03,0.09,0.333,0.76,1.32,0.578,1.71,2.79,4.5,0.41,0.82,0.56,0.53,0.35,2.03,1.09,8.56
2017_P001438_MAL,E2017,P001438,AUGUSTINE_ JAMES,MAL,29.0,15.0,672.0,266,122,183,0,7,22,39,87,107,194,41,28,16,15,4,56,34,417,23.17,9.17,4.21,6.31,0.667,0.0,0.24,0.0,0.76,1.34,0.564,3.0,3.69,6.69,1.41,0.97,0.55,0.52,0.14,1.93,1.17,14.38
2021_P010798_PAN,E2021,P010798,AVDALAS_ NEOKLIS,PAN,6.0,0.0,15.0,2,1,2,0,1,0,0,0,0,0,1,0,2,0,0,1,0,-2,2.49,0.33,0.17,0.33,0.5,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.33,0.0,0.0,0.17,0.0,-0.33
2022_P010798_PAN,E2022,P010798,AVDALAS_ NEOKLIS,PAN,1.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
2010_PAUQ_CHO,E2010,PAUQ,AVDALOVIC_ VULE,CHO,10.0,4.0,277.4,85,16,39,8,32,29,36,4,14,18,36,4,15,0,2,26,48,94,27.74,8.5,1.6,3.9,0.41,0.8,3.2,0.25,2.9,3.6,0.806,0.4,1.4,1.8,3.6,0.4,1.5,0.0,0.2,2.6,4.8,9.4
2012_PAUQ_BER,E2012,PAUQ,AVDALOVIC_ VULE,BER,9.0,6.0,246.4,67,14,24,7,23,18,20,2,21,23,27,3,18,0,0,23,32,83,27.38,7.44,1.56,2.67,0.583,0.78,2.56,0.304,2.0,2.22,0.9,0.22,2.33,2.56,3.0,0.33,2.0,0.0,0.0,2.56,3.56,9.22
2018_P007675_TEL,E2018,P007675,AVDIJA_ DENI,TEL,8.0,0.0,52.3,31,7,17,5,10,2,2,4,8,12,2,1,1,0,1,7,2,24,6.54,3.88,0.88,2.12,0.412,0.62,1.25,0.5,0.25,0.25,1.0,0.5,1.0,1.5,0.25,0.12,0.12,0.0,0.12,0.88,0.25,3.0
2019_P007675_TEL,E2019,P007675,AVDIJA_ DENI,TEL,26.0,5.0,372.4,105,28,47,13,47,10,18,15,53,68,30,10,19,6,4,52,19,102,14.32,4.04,1.08,1.81,0.596,0.5,1.81,0.277,0.38,0.69,0.556,0.58,2.04,2.62,1.15,0.38,0.73,0.23,0.15,2.0,0.73,3.92
2022_P003983_PAR,E2022,P003983,AVRAMOVIC_ ALEKSA,PAR,15.0,5.0,189.3,85,22,44,11,31,8,12,5,21,26,22,5,16,4,0,28,16,68,12.62,5.67,1.47,2.93,0.5,0.73,2.07,0.355,0.53,0.8,0.667,0.33,1.4,1.73,1.47,0.33,1.07,0.27,0.0,1.87,1.07,4.53
2016_P007764_GAL,E2016,P007764,AYDIN_ SERKAN,GAL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_P005927_MAD,E2014,P005927,AYON_ GUSTAVO,MAD,29.0,23.0,542.6,235,104,167,0,0,27,34,48,83,131,54,31,35,17,7,67,50,339,18.71,8.1,3.59,5.76,0.623,0.0,0.0,0.0,0.93,1.17,0.794,1.66,2.86,4.52,1.86,1.07,1.21,0.59,0.24,2.31,1.72,11.69
2015_P005927_MAD,E2015,P005927,AYON_ GUSTAVO,MAD,27.0,27.0,703.9,312,130,209,0,0,52,84,81,132,213,63,49,45,34,11,82,76,498,26.07,11.56,4.81,7.74,0.622,0.0,0.0,0.0,1.93,3.11,0.619,3.0,4.89,7.89,2.33,1.81,1.67,1.26,0.41,3.04,2.81,18.44
2016_P005927_MAD,E2016,P005927,AYON_ GUSTAVO,MAD,36.0,36.0,742.4,352,160,229,0,0,32,66,64,123,187,84,34,57,22,10,92,75,492,20.62,9.78,4.44,6.36,0.699,0.0,0.0,0.0,0.89,1.83,0.485,1.78,3.42,5.19,2.33,0.94,1.58,0.61,0.28,2.56,2.08,13.67
2017_P005927_MAD,E2017,P005927,AYON_ GUSTAVO,MAD,18.0,11.0,416.1,167,71,123,0,0,25,43,35,70,105,50,25,25,14,5,45,40,256,23.12,9.28,3.94,6.83,0.577,0.0,0.0,0.0,1.39,2.39,0.581,1.94,3.89,5.83,2.78,1.39,1.39,0.78,0.28,2.5,2.22,14.22
2018_P005927_MAD,E2018,P005927,AYON_ GUSTAVO,MAD,31.0,6.0,609.4,258,113,169,0,0,32,59,42,144,186,90,24,40,24,8,70,68,449,19.66,8.32,3.65,5.45,0.669,0.0,0.0,0.0,1.03,1.9,0.542,1.35,4.65,6.0,2.9,0.77,1.29,0.77,0.26,2.26,2.19,14.48
2019_P005927_DYR,E2019,P005927,AYON_ GUSTAVO,DYR,26.0,14.0,559.4,324,146,244,0,1,32,55,64,75,139,56,33,62,13,10,70,71,372,21.52,12.46,5.62,9.38,0.598,0.0,0.04,0.0,1.23,2.12,0.582,2.46,2.88,5.35,2.15,1.27,2.38,0.5,0.38,2.69,2.73,14.31
2016_P007148_CSK,E2016,P007148,AYRES_ JEFF,CSK,4.0,2.0,36.8,24,5,10,0,0,14,16,9,10,19,0,0,1,3,0,6,10,42,9.19,6.0,1.25,2.5,0.5,0.0,0.0,0.0,3.5,4.0,0.875,2.25,2.5,4.75,0.0,0.0,0.25,0.75,0.0,1.5,2.5,10.5
2007_PKXF_CIB,E2007,PKXF,AYUSO_ LARRY,CIB,13.0,12.0,381.5,167,30,62,24,81,35,38,5,28,33,19,13,28,0,3,32,37,114,29.35,12.85,2.31,4.77,0.484,1.85,6.23,0.296,2.69,2.92,0.921,0.38,2.15,2.54,1.46,1.0,2.15,0.0,0.23,2.46,2.85,8.77
2012_P001761_CED,E2012,P001761,BABIC_ LUKA,CED,7.0,5.0,64.8,12,3,11,2,10,0,1,1,9,10,6,1,6,2,1,12,4,-1,9.25,1.71,0.43,1.57,0.273,0.29,1.43,0.2,0.0,0.14,0.0,0.14,1.29,1.43,0.86,0.14,0.86,0.29,0.14,1.71,0.57,-0.14
2014_P001761_CED,E2014,P001761,BABIC_ LUKA,CED,8.0,1.0,174.8,57,11,23,11,40,2,3,5,24,29,20,8,13,2,1,14,6,52,21.85,7.12,1.38,2.88,0.478,1.38,5.0,0.275,0.25,0.38,0.667,0.62,3.0,3.62,2.5,1.0,1.62,0.25,0.12,1.75,0.75,6.5
