game_point_id,game_id,game,round,phase,season_code,number_of_play,team,player_id,player,action_id,action,points,coord_x,coord_y,zone,fastbreak,second_chance,points_off_turnover,minute,console,points_a,points_b,timestamp
2007_005_331,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,331,ARI,PTEM,WRIGHT_ BRACEY,2FGAB,Missed Two Pointer,0,-76,20,D,,,,22,08:00,42,43,1970-01-01
2007_005_335,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,335,MAL,PAFJ,KUS_ DAVOR,3FGM,Three Pointer,3,602,397,A,,,,22,08:00,42,46,1970-01-01
2007_005_339,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,339,ARI,PTEM,WRIGHT_ BRACEY,2FGA,Missed Two Pointer,0,212,123,C,,,,23,07:00,42,46,1970-01-01
2007_005_341,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,341,ARI,PLGV,MASSEY_ JEREMIAH,2FGA,Missed Two Pointer,0,-82,28,D,,,,23,07:00,42,46,1970-01-01
2007_005_343,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,343,ARI,PJIX,AGADAKOS_ LAZAROS,2FGM,Two Pointer,2,-46,28,D,,,,23,07:00,44,46,1970-01-01
2007_005_344,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,344,MAL,PAFJ,KUS_ DAVOR,2FGM,Two Pointer,2,87,51,C,,,,23,07:00,44,48,1970-01-01
2007_005_354,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,354,MAL,PAFJ,KUS_ DAVOR,3FGA,Missed Three Pointer,0,682,41,A,,,,23,07:00,44,48,1970-01-01
2007_005_356,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,356,ARI,PTEO,TERRY_ REYSHAWN,2FGA,Missed Two Pointer,0,74,38,C,,,,23,07:00,44,48,1970-01-01
2007_005_358,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,358,MAL,PAGQ,WELSCH_ JIRI,2FGM,Two Pointer,2,71,46,C,,,,23,07:00,44,50,1970-01-01
2007_005_364,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,364,MAL,PAGQ,WELSCH_ JIRI,FTM,Free Throw In,1,-1,-1,,,,,23,07:00,44,51,1970-01-01
2007_005_365,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,365,ARI,PTEM,WRIGHT_ BRACEY,2FGA,Missed Two Pointer,0,-307,187,E,,,,23,07:00,44,51,1970-01-01
2007_005_371,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,371,ARI,PLGV,MASSEY_ JEREMIAH,FTM,Free Throw In,1,-1,-1,,,,,24,06:00,45,51,1970-01-01
2007_005_372,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,372,ARI,PLGV,MASSEY_ JEREMIAH,FTM,Free Throw In,1,-1,-1,,,,,24,06:00,46,51,1970-01-01
2007_005_377,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,377,ARI,PTEM,WRIGHT_ BRACEY,2FGM,Two Pointer,2,71,10,C,,,,25,05:00,48,51,1970-01-01
2007_005_378,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,378,MAL,PKMV,HAISLIP_ MARCUS,3FGA,Missed Three Pointer,0,-458,589,J,,,,25,05:00,48,51,1970-01-01
2007_005_380,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,380,ARI,PTEO,TERRY_ REYSHAWN,2FGA,Missed Two Pointer,0,-64,53,D,,,,25,05:00,48,51,1970-01-01
2007_005_382,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,382,ARI,PLGV,MASSEY_ JEREMIAH,2FGM,Two Pointer,2,-7,25,D,,,,25,05:00,50,51,1970-01-01
2007_005_386,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,386,MAL,PAGQ,WELSCH_ JIRI,FTM,Free Throw In,1,-1,-1,,,,,26,04:00,50,52,1970-01-01
2007_005_387,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,387,MAL,PAGQ,WELSCH_ JIRI,FTM,Free Throw In,1,-1,-1,,,,,26,04:00,50,53,1970-01-01
2007_005_388,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,388,ARI,PJXV,CASTLE_ TERREL,2FGA,Missed Two Pointer,0,-405,169,E,,,,26,04:00,50,53,1970-01-01
2007_005_390,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,390,MAL,PTGE,N'DONG_ BONIFACE,2FGM,Two Pointer,2,-41,69,D,,,,26,04:00,50,55,1970-01-01
2007_005_397,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,397,ARI,PJXV,CASTLE_ TERREL,FTM,Free Throw In,1,-1,-1,,,,,26,04:00,51,55,1970-01-01
2007_005_399,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,399,MAL,PAFJ,KUS_ DAVOR,2FGM,Two Pointer,2,-307,117,E,,,,27,03:00,51,57,1970-01-01
2007_005_405,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,405,MAL,PAWX,CABEZAS_ CARLOS,3FGA,Missed Three Pointer,0,-366,635,J,,,,27,03:00,51,57,1970-01-01
2007_005_408,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,408,MAL,PAFJ,KUS_ DAVOR,2FGAB,Missed Two Pointer,0,-112,48,D,,,,28,02:00,51,57,1970-01-01
2007_005_412,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,412,ARI,PJXV,CASTLE_ TERREL,2FGA,Missed Two Pointer,0,-128,17,D,,,,28,02:00,51,57,1970-01-01
2007_005_419,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,419,MAL,PAWX,CABEZAS_ CARLOS,2FGA,Missed Two Pointer,0,7,561,H,,,,28,02:00,51,57,1970-01-01
2007_005_421,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,421,ARI,PTEM,WRIGHT_ BRACEY,2FGA,Missed Two Pointer,0,53,41,C,,,,28,02:00,51,57,1970-01-01
2007_005_425,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,425,ARI,PTEM,WRIGHT_ BRACEY,2FGM,Two Pointer,2,-48,30,D,,,,28,02:00,53,57,1970-01-01
2007_005_428,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,428,MAL,PAFJ,KUS_ DAVOR,FTM,Free Throw In,1,-1,-1,,,,,28,02:00,53,58,1970-01-01
2007_005_429,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,429,MAL,PAFJ,KUS_ DAVOR,FTM,Free Throw In,1,-1,-1,,,,,28,02:00,53,59,1970-01-01
2007_005_432,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,432,MAL,PAFJ,KUS_ DAVOR,2FGM,Two Pointer,2,-53,30,D,,,,29,01:00,53,61,1970-01-01
2007_005_436,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,436,ARI,PTEM,WRIGHT_ BRACEY,FTM,Free Throw In,1,-1,-1,,,,,29,01:00,54,61,1970-01-01
2007_005_437,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,437,ARI,PTEM,WRIGHT_ BRACEY,FTM,Free Throw In,1,-1,-1,,,,,29,01:00,55,61,1970-01-01
2007_005_442,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,442,MAL,PAWS,RODRIGUEZ_ BERNI,FTM,Free Throw In,1,-1,-1,,,,,29,01:00,55,62,1970-01-01
2007_005_443,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,443,MAL,PAWS,RODRIGUEZ_ BERNI,FTM,Free Throw In,1,-1,-1,,,,,29,01:00,55,63,1970-01-01
2007_005_448,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,448,ARI,PLGV,MASSEY_ JEREMIAH,2FGM,Two Pointer,2,-125,35,D,,,,30,00:00,57,63,1970-01-01
2007_005_455,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,455,MAL,PAWS,RODRIGUEZ_ BERNI,FTM,Free Throw In,1,-1,-1,,,,,30,00:00,57,64,1970-01-01
2007_005_456,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,456,MAL,PAWS,RODRIGUEZ_ BERNI,FTM,Free Throw In,1,-1,-1,,,,,30,00:00,57,65,1970-01-01
2007_005_457,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,457,ARI,PTEM,WRIGHT_ BRACEY,2FGA,Missed Two Pointer,0,-71,28,D,,,,30,00:00,57,65,1970-01-01
2007_005_459,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,459,ARI,PLGV,MASSEY_ JEREMIAH,2FGM,Two Pointer,2,61,30,C,,,,30,00:00,59,65,1970-01-01
2007_005_466,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,466,ARI,PKRF,ILIADIS_ SAVVAS,2FGM,Two Pointer,2,61,25,C,,,,31,09:00,61,65,1970-01-01
2007_005_469,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,469,ARI,PKRF,ILIADIS_ SAVVAS,FTM,Free Throw In,1,-1,-1,,,,,31,09:00,62,65,1970-01-01
2007_005_470,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,470,MAL,PAFJ,KUS_ DAVOR,3FGA,Missed Three Pointer,0,451,635,G,,,,31,09:00,62,65,1970-01-01
2007_005_474,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,474,MAL,PAFJ,KUS_ DAVOR,2FGA,Missed Two Pointer,0,305,446,H,,,,31,09:00,62,65,1970-01-01
2007_005_479,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,479,ARI,PBDH,MOTTOLA_ HANNO,FTM,Free Throw In,1,-1,-1,,,,,32,08:00,63,65,1970-01-01
2007_005_480,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,480,ARI,PBDH,MOTTOLA_ HANNO,FTM,Free Throw In,1,-1,-1,,,,,32,08:00,64,65,1970-01-01
2007_005_486,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,486,ARI,PBDH,MOTTOLA_ HANNO,2FGM,Two Pointer,2,274,171,B,,,,32,08:00,66,65,1970-01-01
2007_005_500,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,500,MAL,PAAS,JIMENEZ_ CARLOS,FTM,Free Throw In,1,-1,-1,,,,,33,07:00,66,66,1970-01-01
2007_005_501,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,501,MAL,PAAS,JIMENEZ_ CARLOS,FTM,Free Throw In,1,-1,-1,,,,,33,07:00,66,67,1970-01-01
2007_005_502,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,502,ARI,PLGV,MASSEY_ JEREMIAH,2FGA,Missed Two Pointer,0,41,46,C,,,,33,07:00,66,67,1970-01-01
2007_005_504,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,504,ARI,PLGV,MASSEY_ JEREMIAH,3FGA,Missed Three Pointer,0,17,669,G,,,,33,07:00,66,67,1970-01-01
2007_005_506,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,506,ARI,PBDH,MOTTOLA_ HANNO,2FGM,Two Pointer,2,-305,115,E,,,,33,07:00,68,67,1970-01-01
2007_005_508,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,508,MAL,PAAS,JIMENEZ_ CARLOS,2FGA,Missed Two Pointer,0,-330,69,E,,,,34,06:00,68,67,1970-01-01
2007_005_510,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,510,ARI,PBDH,MOTTOLA_ HANNO,3FGA,Missed Three Pointer,0,-317,579,J,,,,34,06:00,68,67,1970-01-01
2007_005_513,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,513,MAL,PAWX,CABEZAS_ CARLOS,2FGA,Missed Two Pointer,0,107,20,C,,,,35,05:00,68,67,1970-01-01
2007_005_515,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,515,MAL,PKML,SANTIAGO_ DANIEL,2FGA,Missed Two Pointer,0,-43,38,D,,,,35,05:00,68,67,1970-01-01
2007_005_517,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,517,MAL,PKML,SANTIAGO_ DANIEL,2FGM,Two Pointer,2,-74,61,D,,,,35,05:00,68,69,1970-01-01
2007_005_523,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,523,ARI,PLGV,MASSEY_ JEREMIAH,2FGM,Two Pointer,2,-48,38,D,,,,35,05:00,70,69,1970-01-01
2007_005_530,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,530,MAL,PTGE,N'DONG_ BONIFACE,FTM,Free Throw In,1,-1,-1,,,,,35,05:00,70,70,1970-01-01
2007_005_531,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,531,ARI,PTEO,TERRY_ REYSHAWN,3FGM,Three Pointer,3,-235,641,J,,,,35,05:00,73,70,1970-01-01
2007_005_535,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,535,MAL,PAWX,CABEZAS_ CARLOS,2FGM,Two Pointer,2,-2,107,D,,,,36,04:00,73,72,1970-01-01
2007_005_538,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,538,ARI,PLGV,MASSEY_ JEREMIAH,2FGM,Two Pointer,2,151,25,C,,,,36,04:00,75,72,1970-01-01
2007_005_539,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,539,MAL,PTGE,N'DONG_ BONIFACE,2FGM,Two Pointer,2,-41,25,D,,,,36,04:00,75,74,1970-01-01
2007_005_545,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,545,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,37,03:00,76,74,1970-01-01
2007_005_546,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,546,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,37,03:00,77,74,1970-01-01
2007_005_552,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,552,ARI,PLGV,MASSEY_ JEREMIAH,FTM,Free Throw In,1,-1,-1,,,,,37,03:00,78,74,1970-01-01
2007_005_554,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,554,ARI,PLGV,MASSEY_ JEREMIAH,FTM,Free Throw In,1,-1,-1,,,,,37,03:00,79,74,1970-01-01
2007_005_561,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,561,MAL,PKMV,HAISLIP_ MARCUS,FTM,Free Throw In,1,-1,-1,,,,,37,03:00,79,75,1970-01-01
2007_005_562,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,562,MAL,PKMV,HAISLIP_ MARCUS,FTM,Free Throw In,1,-1,-1,,,,,37,03:00,79,76,1970-01-01
2007_005_564,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,564,ARI,PTEM,WRIGHT_ BRACEY,2FGA,Missed Two Pointer,0,25,66,C,,,,38,02:00,79,76,1970-01-01
2007_005_566,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,566,ARI,PLGV,MASSEY_ JEREMIAH,2FGM,Two Pointer,2,28,53,C,,,,38,02:00,81,76,1970-01-01
2007_005_570,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,570,ARI,PTEO,TERRY_ REYSHAWN,2FGM,Two Pointer,2,25,64,C,,,,39,01:00,83,76,1970-01-01
2007_005_578,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,578,MAL,PAGQ,WELSCH_ JIRI,FTM,Free Throw In,1,-1,-1,,,,,39,01:00,83,77,1970-01-01
2007_005_582,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,582,ARI,PTEM,WRIGHT_ BRACEY,3FGA,Missed Three Pointer,0,-12,669,J,,,,39,01:00,83,77,1970-01-01
2007_005_586,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,586,MAL,PKMV,HAISLIP_ MARCUS,3FGM,Three Pointer,3,684,5,A,,,,39,01:00,83,80,1970-01-01
2007_005_589,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,589,ARI,PTEM,WRIGHT_ BRACEY,2FGAB,Missed Two Pointer,0,-71,23,D,,,,40,00:00,83,80,1970-01-01
2007_005_595,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,595,ARI,PLGM,TSALDARIS_ DIMITRIOS,2FGM,Two Pointer,2,48,23,C,,,,40,00:00,85,80,1970-01-01
2007_005_596,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,596,MAL,PAWS,RODRIGUEZ_ BERNI,3FGA,Missed Three Pointer,0,-269,633,J,,,,40,00:00,85,80,1970-01-01
2007_005_598,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,598,ARI,PTEM,WRIGHT_ BRACEY,2FGM,Two Pointer,2,64,5,C,,,,40,00:00,87,80,1970-01-01
2007_005_600,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,600,MAL,PAWX,CABEZAS_ CARLOS,3FGM,Three Pointer,3,23,697,G,,,,40,00:00,87,83,1970-01-01
2007_006_003,2007_006,CIB-IST,1,REGULAR SEASON,E2007,3,IST,PKCH,HUTSON_ ANDRE,2FGM,Two Pointer,2,-100,94,D,,,,1,09:00,0,2,1970-01-01
2007_006_005,2007_006,CIB-IST,1,REGULAR SEASON,E2007,5,CIB,PJDQ,ANDRIC_ LUKSA,2FGM,Two Pointer,2,-82,82,D,,,,1,09:00,2,2,1970-01-01
2007_006_010,2007_006,CIB-IST,1,REGULAR SEASON,E2007,10,IST,PTFG,WOODS_ LOREN,2FGM,Two Pointer,2,-76,43,D,,,,1,09:00,2,4,1970-01-01
2007_006_012,2007_006,CIB-IST,1,REGULAR SEASON,E2007,12,CIB,PJDQ,ANDRIC_ LUKSA,2FGA,Missed Two Pointer,0,-405,105,E,,,,2,08:00,2,4,1970-01-01
2007_006_014,2007_006,CIB-IST,1,REGULAR SEASON,E2007,14,IST,PKCH,HUTSON_ ANDRE,2FGA,Missed Two Pointer,0,35,228,C,,,,2,08:00,2,4,1970-01-01
2007_006_019,2007_006,CIB-IST,1,REGULAR SEASON,E2007,19,IST,PKCH,HUTSON_ ANDRE,FTM,Free Throw In,1,-1,-1,,,,,2,08:00,2,5,1970-01-01
2007_006_020,2007_006,CIB-IST,1,REGULAR SEASON,E2007,20,IST,PKCH,HUTSON_ ANDRE,FTM,Free Throw In,1,-1,-1,,,,,2,08:00,2,6,1970-01-01
2007_006_022,2007_006,CIB-IST,1,REGULAR SEASON,E2007,22,CIB,PKXF,AYUSO_ LARRY,3FGM,Three Pointer,3,223,630,G,,,,3,07:00,5,6,1970-01-01
2007_006_025,2007_006,CIB-IST,1,REGULAR SEASON,E2007,25,CIB,PKXF,AYUSO_ LARRY,3FGA,Missed Three Pointer,0,-289,600,J,,,,3,07:00,5,6,1970-01-01
2007_006_027,2007_006,CIB-IST,1,REGULAR SEASON,E2007,27,IST,PKOJ,GREGORY_ KENNY,2FGM,Two Pointer,2,-248,87,D,,,,3,07:00,5,8,1970-01-01
2007_006_028,2007_006,CIB-IST,1,REGULAR SEASON,E2007,28,CIB,PJDQ,ANDRIC_ LUKSA,3FGM,Three Pointer,3,46,664,G,,,,3,07:00,8,8,1970-01-01
2007_006_039,2007_006,CIB-IST,1,REGULAR SEASON,E2007,39,IST,PARN,ARSLAN_ ENDER,3FGM,Three Pointer,3,-648,141,F,,,,4,06:00,8,11,1970-01-01
2007_006_040,2007_006,CIB-IST,1,REGULAR SEASON,E2007,40,CIB,PLCC,WARREN_ CHRIS,2FGA,Missed Two Pointer,0,33,435,H,,,,4,06:00,8,11,1970-01-01
2007_006_049,2007_006,CIB-IST,1,REGULAR SEASON,E2007,49,IST,PKCH,HUTSON_ ANDRE,FTM,Free Throw In,1,-1,-1,,,,,5,05:00,8,12,1970-01-01
2007_006_050,2007_006,CIB-IST,1,REGULAR SEASON,E2007,50,IST,PKCH,HUTSON_ ANDRE,FTM,Free Throw In,1,-1,-1,,,,,5,05:00,8,13,1970-01-01
2007_006_051,2007_006,CIB-IST,1,REGULAR SEASON,E2007,51,CIB,PJDQ,ANDRIC_ LUKSA,2FGM,Two Pointer,2,-2,7,D,,,,5,05:00,10,13,1970-01-01
2007_006_059,2007_006,CIB-IST,1,REGULAR SEASON,E2007,59,IST,PBDQ,ERDOGAN_ SERKAN,FTM,Free Throw In,1,-1,-1,,,,,5,05:00,10,14,1970-01-01
2007_006_060,2007_006,CIB-IST,1,REGULAR SEASON,E2007,60,IST,PBDQ,ERDOGAN_ SERKAN,FTM,Free Throw In,1,-1,-1,,,,,5,05:00,10,15,1970-01-01
